Data;Godzina;COR;CRO;CROs;CROz
20190301;1;-;180,03;180,03;180,03
20190301;2;-;180,15;180,15;180,15
20190301;3;-;180,15;180,15;180,15
20190301;4;-;180,27;180,27;180,27
20190301;5;-;183,00;183,00;183,00
20190301;6;-;183,00;183,00;183,00
20190301;7;-;187,37;187,37;187,37
20190301;8;33,75;187,61;187,61;187,61
20190301;9;36,48;203,00;203,00;203,00
20190301;10;37,30;213,00;213,00;213,00
20190301;11;37,11;204,89;204,89;204,89
20190301;12;37,81;204,89;204,89;204,89
20190301;13;36,74;229,39;229,39;229,39
20190301;14;35,78;213,00;213,00;213,00
20190301;15;35,20;203,00;203,00;203,00
20190301;16;32,87;201,75;201,75;201,75
20190301;17;32,49;200,08;200,08;200,08
20190301;18;35,62;200,32;200,32;200,32
20190301;19;38,82;203,00;203,00;203,00
20190301;20;38,31;203,00;203,00;203,00
20190301;21;35,55;200,08;200,08;200,08
20190301;22;27,99;187,25;187,25;187,25
20190301;23;-;187,61;187,61;187,61
20190301;24;-;186,91;186,91;186,91
20190302;1;-;222,00;222,00;222,00
20190302;2;-;197,64;197,64;197,64
20190302;3;-;197,64;197,64;197,64
20190302;4;-;197,64;197,64;197,64
20190302;5;-;160,91;160,91;160,91
20190302;6;-;160,91;160,91;160,91
20190302;7;-;75,00;75,00;75,00
20190302;8;-;204,00;204,00;204,00
20190302;9;-;255,00;255,00;255,00
20190302;10;-;255,00;255,00;255,00
20190302;11;-;255,00;255,00;255,00
20190302;12;-;255,00;255,00;255,00
20190302;13;-;255,00;255,00;255,00
20190302;14;-;255,00;255,00;255,00
20190302;15;-;255,00;255,00;255,00
20190302;16;-;255,00;255,00;255,00
20190302;17;-;255,00;255,00;255,00
20190302;18;-;255,00;255,00;255,00
20190302;19;-;255,00;255,00;255,00
20190302;20;-;248,41;248,41;248,41
20190302;21;-;77,45;77,45;77,45
20190302;22;-;77,12;77,12;77,12
20190302;23;-;176,91;176,91;176,91
20190302;24;-;195,80;195,80;195,80
20190303;1;-;227,24;227,24;227,24
20190303;2;-;232,89;232,89;232,89
20190303;3;-;244,80;244,80;244,80
20190303;4;-;244,80;244,80;244,80
20190303;5;-;243,49;243,49;243,49
20190303;6;-;245,25;245,25;245,25
20190303;7;-;219,00;219,00;219,00
20190303;8;-;221,60;221,60;221,60
20190303;9;-;232,89;232,89;232,89
20190303;10;-;221,60;221,60;221,60
20190303;11;-;205,60;205,60;205,60
20190303;12;-;205,60;205,60;205,60
20190303;13;-;221,60;221,60;221,60
20190303;14;-;232,89;232,89;232,89
20190303;15;-;222,00;222,00;222,00
20190303;16;-;72,24;72,24;72,24
