Data;Godzina;COR;CRO;CROs;CROz
20181201;1;-;226,89;226,89;226,89
20181201;2;-;202,89;202,89;202,89
20181201;3;-;216,21;216,21;216,21
20181201;4;-;224,01;224,01;224,01
20181201;5;-;226,89;226,89;226,89
20181201;6;-;226,89;226,89;226,89
20181201;7;-;251,68;251,68;251,68
20181201;8;-;251,68;251,68;251,68
20181201;9;-;289,90;289,90;289,90
20181201;10;-;405,38;405,38;405,38
20181201;11;-;420,19;420,19;420,19
20181201;12;-;420,21;420,21;420,21
20181201;13;-;420,19;420,19;420,19
20181201;14;-;420,14;420,14;420,14
20181201;15;-;420,13;420,13;420,13
20181201;16;-;440,00;440,00;440,00
20181201;17;-;505,00;505,00;505,00
20181201;18;-;420,13;420,13;420,13
20181201;19;-;405,59;405,59;405,59
20181201;20;-;371,82;371,82;371,82
20181201;21;-;324,39;324,39;324,39
20181201;22;-;321,74;321,74;321,74
20181201;23;-;251,68;251,68;251,68
20181201;24;-;228,08;228,08;228,08
20181202;1;-;224,90;224,90;224,90
20181202;2;-;168,91;168,91;168,91
20181202;3;-;193,60;193,60;193,60
20181202;4;-;167,91;167,91;167,91
20181202;5;-;164,91;164,91;164,91
20181202;6;-;168,91;168,91;168,91
20181202;7;-;193,60;193,60;193,60
20181202;8;-;229,89;229,89;229,89
20181202;9;-;236,91;236,91;236,91
20181202;10;-;251,68;251,68;251,68
20181202;11;-;251,09;251,09;251,09
20181202;12;-;251,68;251,68;251,68
20181202;13;-;251,68;251,68;251,68
20181202;14;-;251,09;251,09;251,09
20181202;15;-;251,09;251,09;251,09
20181202;16;-;251,68;251,68;251,68
20181202;17;-;253,89;253,89;253,89
20181202;18;-;251,68;251,68;251,68
20181202;19;-;251,68;251,68;251,68
20181202;20;-;251,68;251,68;251,68
20181202;21;-;251,68;251,68;251,68
20181202;22;-;251,68;251,68;251,68
20181202;23;-;248,88;248,88;248,88
20181202;24;-;229,89;229,89;229,89
20181203;1;-;218,80;218,80;218,80
20181203;2;-;223,33;223,33;223,33
20181203;3;-;216,99;216,99;216,99
20181203;4;-;216,78;216,78;216,78
20181203;5;-;210,00;210,00;210,00
20181203;6;-;206,84;206,84;206,84
20181203;7;-;248,08;248,08;248,08
20181203;8;30,19;251,68;251,68;251,68
20181203;9;35,05;251,68;251,68;251,68
20181203;10;40,19;251,68;251,68;251,68
20181203;11;41,02;251,68;251,68;251,68
20181203;12;42,58;293,38;293,38;293,38
20181203;13;42,58;293,35;293,35;293,35
20181203;14;41,28;293,35;293,35;293,35
20181203;15;40,76;293,35;293,35;293,35
20181203;16;42,58;293,35;293,35;293,35
20181203;17;42,58;251,68;251,68;251,68
20181203;18;41,22;235,00;235,00;235,00
20181203;19;38,61;230,00;230,00;230,00
20181203;20;37,72;230,00;230,00;230,00
20181203;21;32,33;221,65;221,65;221,65
20181203;22;26,48;215,00;215,00;215,00
20181203;23;-;210,00;210,00;210,00
20181203;24;-;200,00;200,00;200,00
20181204;1;-;175,57;175,57;175,57
20181204;2;-;175,33;175,33;175,33
20181204;3;-;175,33;175,33;175,33
20181204;4;-;175,45;175,45;175,45
20181204;5;-;180,91;180,91;180,91
20181204;6;-;188,33;188,33;188,33
20181204;7;-;215,00;215,00;215,00
20181204;8;42,56;226,57;226,57;226,57
20181204;9;42,58;249,90;249,90;249,90
20181204;10;42,58;251,68;251,68;251,68
20181204;11;42,58;251,68;251,68;251,68
20181204;12;42,58;249,90;249,90;249,90
20181204;13;42,58;249,90;249,90;249,90
20181204;14;42,58;223,35;223,35;223,35
20181204;15;41,07;215,00;215,00;215,00
20181204;16;42,58;249,90;249,90;249,90
20181204;17;42,58;225,00;225,00;225,00
20181204;18;42,58;215,00;215,00;215,00
20181204;19;40,15;215,00;215,00;215,00
20181204;20;33,27;205,89;205,89;205,89
20181204;21;29,70;215,00;215,00;215,00
20181204;22;28,31;200,00;200,00;200,00
20181204;23;-;188,21;188,21;188,21
20181204;24;-;188,09;188,09;188,09
20181205;1;-;188,41;188,41;188,41
20181205;2;-;176,91;176,91;176,91
20181205;3;-;176,91;176,91;176,91
20181205;4;-;176,91;176,91;176,91
20181205;5;-;200,00;200,00;200,00
20181205;6;-;191,00;191,00;191,00
20181205;7;-;251,68;251,68;251,68
20181205;8;38,74;225,00;225,00;225,00
20181205;9;42,58;230,00;230,00;230,00
20181205;10;42,58;250,98;250,98;250,98
20181205;11;42,58;250,98;250,98;250,98
20181205;12;42,58;251,68;251,68;251,68
20181205;13;42,58;285,00;285,00;285,00
20181205;14;42,58;299,35;299,35;299,35
20181205;15;42,58;257,52;257,52;257,52
20181205;16;42,58;251,68;251,68;251,68
20181205;17;42,58;279,00;279,00;279,00
20181205;18;42,58;251,68;251,68;251,68
20181205;19;42,58;241,41;241,41;241,41
20181205;20;42,58;251,68;251,68;251,68
20181205;21;38,07;251,68;251,68;251,68
20181205;22;29,48;220,00;220,00;220,00
20181205;23;-;206,89;206,89;206,89
20181205;24;-;191,00;191,00;191,00
20181206;1;-;210,00;210,00;210,00
20181206;2;-;210,00;210,00;210,00
20181206;3;-;208,89;208,89;208,89
20181206;4;-;208,89;208,89;208,89
20181206;5;-;209,89;209,89;209,89
20181206;6;-;200,00;200,00;200,00
20181206;7;-;248,27;248,27;248,27
20181206;8;33,59;292,00;292,00;292,00
20181206;9;38,60;293,54;293,54;293,54
